[run number],maximum-sugar-endowment,minimum-sugar-endowment,visualization,taxation,redistribution,initial-population,[step],avg-gini,starvation,avg-productivity,total-wealth,avg-diff
44,20,10,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0644751869426426,0,31.040325,11931,-1.34
45,20,20,color-agents-by-decile,dynamic-collection,linear,400,0,0.0707697463941649,230,25.7159,9862,-1.215
46,20,30,color-agents-by-decile,dynamic-collection,linear,400,0,0.0707697463941649,230,25.7159,9862,-1.215
47,20,40,color-agents-by-decile,dynamic-collection,linear,400,0,0.0707697463941649,230,25.7159,9862,-1.215
48,20,50,color-agents-by-decile,dynamic-collection,linear,400,0,0.0707697463941649,230,25.7159,9862,-1.215
49,20,60,color-agents-by-decile,dynamic-collection,linear,400,0,0.0707697463941649,230,25.7159,9862,-1.215
50,20,70,color-agents-by-decile,dynamic-collection,linear,400,0,0.0707697463941649,230,25.7159,9862,-1.215
51,20,80,color-agents-by-decile,dynamic-collection,linear,400,0,0.0707697463941649,230,25.7159,9862,-1.215
52,20,90,color-agents-by-decile,dynamic-collection,linear,400,0,0.0707697463941649,230,25.7159,9862,-1.215
53,20,100,color-agents-by-decile,dynamic-collection,linear,400,0,0.0707697463941649,230,25.7159,9862,-1.215
54,20,110,color-agents-by-decile,dynamic-collection,linear,400,0,0.0707697463941649,230,25.7159,9862,-1.215
55,20,120,color-agents-by-decile,dynamic-collection,linear,400,0,0.0707697463941649,230,25.7159,9862,-1.215
56,20,130,color-agents-by-decile,dynamic-collection,linear,400,0,0.0707697463941649,230,25.7159,9862,-1.215
57,20,140,color-agents-by-decile,dynamic-collection,linear,400,0,0.0707697463941649,230,25.7159,9862,-1.215
58,20,150,color-agents-by-decile,dynamic-collection,linear,400,0,0.0707697463941649,230,25.7159,9862,-1.215
59,20,160,color-agents-by-decile,dynamic-collection,linear,400,0,0.0707697463941649,230,25.7159,9862,-1.215
60,20,170,color-agents-by-decile,dynamic-collection,linear,400,0,0.0707697463941649,230,25.7159,9862,-1.215
61,20,180,color-agents-by-decile,dynamic-collection,linear,400,0,0.0707697463941649,230,25.7159,9862,-1.215
62,20,190,color-agents-by-decile,dynamic-collection,linear,400,0,0.0707697463941649,230,25.7159,9862,-1.215
63,20,200,color-agents-by-decile,dynamic-collection,linear,400,0,0.0707697463941649,230,25.7159,9862,-1.215
64,30,0,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0660272478455973,177,32.1777,12661,-1.495
65,30,10,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0629543886864878,0,33.65285,14526,-1.47
66,30,20,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0576326090747204,0,39.6355,16366,-1.765
67,30,30,color-agents-by-decile,dynamic-collection,linear,400,0,0.0629543886864878,0,33.65285,14526,-1.47
68,30,40,color-agents-by-decile,dynamic-collection,linear,400,0,0.0629543886864878,0,33.65285,14526,-1.47
69,30,50,color-agents-by-decile,dynamic-collection,linear,400,0,0.0629543886864878,0,33.65285,14526,-1.47
70,30,60,color-agents-by-decile,dynamic-collection,linear,400,0,0.0629543886864878,0,33.65285,14526,-1.47
71,30,70,color-agents-by-decile,dynamic-collection,linear,400,0,0.0629543886864878,0,33.65285,14526,-1.47
72,30,80,color-agents-by-decile,dynamic-collection,linear,400,0,0.0629543886864878,0,33.65285,14526,-1.47
73,30,90,color-agents-by-decile,dynamic-collection,linear,400,0,0.0629543886864878,0,33.65285,14526,-1.47
74,30,100,color-agents-by-decile,dynamic-collection,linear,400,0,0.0629543886864878,0,33.65285,14526,-1.47
75,30,110,color-agents-by-decile,dynamic-collection,linear,400,0,0.0629543886864878,0,33.65285,14526,-1.47
76,30,120,color-agents-by-decile,dynamic-collection,linear,400,0,0.0629543886864878,0,33.65285,14526,-1.47
77,30,130,color-agents-by-decile,dynamic-collection,linear,400,0,0.0629543886864878,0,33.65285,14526,-1.47
78,30,140,color-agents-by-decile,dynamic-collection,linear,400,0,0.0629543886864878,0,33.65285,14526,-1.47
79,30,150,color-agents-by-decile,dynamic-collection,linear,400,0,0.0629543886864878,0,33.65285,14526,-1.47
80,30,160,color-agents-by-decile,dynamic-collection,linear,400,0,0.0629543886864878,0,33.65285,14526,-1.47
81,30,170,color-agents-by-decile,dynamic-collection,linear,400,0,0.0629543886864878,0,33.65285,14526,-1.47
82,30,180,color-agents-by-decile,dynamic-collection,linear,400,0,0.0629543886864878,0,33.65285,14526,-1.47
83,30,190,color-agents-by-decile,dynamic-collection,linear,400,0,0.0629543886864878,0,33.65285,14526,-1.47
84,30,200,color-agents-by-decile,dynamic-collection,linear,400,0,0.0629543886864878,0,33.65285,14526,-1.47
85,40,0,color-agents-by-decile,dynamic-collection,linear,400,1000,0.063536062844233,113,34.5205,15184,-1.56
86,40,10,color-agents-by-decile,dynamic-collection,linear,400,1000,0.05937283970616,0,40.17195,15781,-1.54
87,40,20,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0570651372985464,0,41.885075,16869,-1.615
88,40,30,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0563295842161987,0,45.0549,17526,-1.81
89,40,40,color-agents-by-decile,dynamic-collection,linear,400,0,0.0570651372985464,0,41.885075,16869,-1.615
90,40,50,color-agents-by-decile,dynamic-collection,linear,400,0,0.0570651372985464,0,41.885075,16869,-1.615
91,40,60,color-agents-by-decile,dynamic-collection,linear,400,0,0.0570651372985464,0,41.885075,16869,-1.615
92,40,70,color-agents-by-decile,dynamic-collection,linear,400,0,0.0570651372985464,0,41.885075,16869,-1.615
93,40,80,color-agents-by-decile,dynamic-collection,linear,400,0,0.0570651372985464,0,41.885075,16869,-1.615
94,40,90,color-agents-by-decile,dynamic-collection,linear,400,0,0.0570651372985464,0,41.885075,16869,-1.615
95,40,100,color-agents-by-decile,dynamic-collection,linear,400,0,0.0570651372985464,0,41.885075,16869,-1.615
96,40,110,color-agents-by-decile,dynamic-collection,linear,400,0,0.0570651372985464,0,41.885075,16869,-1.615
97,40,120,color-agents-by-decile,dynamic-collection,linear,400,0,0.0570651372985464,0,41.885075,16869,-1.615
98,40,130,color-agents-by-decile,dynamic-collection,linear,400,0,0.0570651372985464,0,41.885075,16869,-1.615
99,40,140,color-agents-by-decile,dynamic-collection,linear,400,0,0.0570651372985464,0,41.885075,16869,-1.615
100,40,150,color-agents-by-decile,dynamic-collection,linear,400,0,0.0570651372985464,0,41.885075,16869,-1.615
101,40,160,color-agents-by-decile,dynamic-collection,linear,400,0,0.0570651372985464,0,41.885075,16869,-1.615
102,40,170,color-agents-by-decile,dynamic-collection,linear,400,0,0.0570651372985464,0,41.885075,16869,-1.615
103,40,180,color-agents-by-decile,dynamic-collection,linear,400,0,0.0570651372985464,0,41.885075,16869,-1.615
104,40,190,color-agents-by-decile,dynamic-collection,linear,400,0,0.0570651372985464,0,41.885075,16869,-1.615
105,40,200,color-agents-by-decile,dynamic-collection,linear,400,0,0.0570651372985464,0,41.885075,16869,-1.615
106,50,0,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0609959701625118,75,37.093225,14671,-1.525
107,50,10,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0582527810656107,0,42.884175,16572,-1.74
108,50,20,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0552184066031654,0,46.92095,19553,-1.875
109,50,30,color-agents-by-decile,dynamic-collection,linear,400,1000,0.054910727184034,0,52.5582,20479,-1.92
110,50,40,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0531864675142268,0,55.711825,21789,-2.07
111,50,50,color-agents-by-decile,dynamic-collection,linear,400,0,0.054910727184034,0,52.5582,20479,-1.92
112,50,60,color-agents-by-decile,dynamic-collection,linear,400,0,0.054910727184034,0,52.5582,20479,-1.92
113,50,70,color-agents-by-decile,dynamic-collection,linear,400,0,0.054910727184034,0,52.5582,20479,-1.92
114,50,80,color-agents-by-decile,dynamic-collection,linear,400,0,0.054910727184034,0,52.5582,20479,-1.92
115,50,90,color-agents-by-decile,dynamic-collection,linear,400,0,0.054910727184034,0,52.5582,20479,-1.92
116,50,100,color-agents-by-decile,dynamic-collection,linear,400,0,0.054910727184034,0,52.5582,20479,-1.92
117,50,110,color-agents-by-decile,dynamic-collection,linear,400,0,0.054910727184034,0,52.5582,20479,-1.92
118,50,120,color-agents-by-decile,dynamic-collection,linear,400,0,0.054910727184034,0,52.5582,20479,-1.92
