[run number],maximum-sugar-endowment,minimum-sugar-endowment,visualization,taxation,redistribution,initial-population,[step],avg-gini,starvation,avg-wealth,total-wealth,avg-diff
176,90,160,no-visualization,linear-collection,dynamic,400,0,0.0202063211441258,0,72.1338349999999,29794,4.115735
177,90,170,no-visualization,linear-collection,dynamic,400,0,0.0202063211441258,0,72.1338349999999,29794,4.115735
178,90,180,no-visualization,linear-collection,dynamic,400,0,0.0202063211441258,0,72.1338349999999,29794,4.115735
179,90,190,no-visualization,linear-collection,dynamic,400,0,0.0202063211441258,0,72.1338349999999,29794,4.115735
180,90,200,no-visualization,linear-collection,dynamic,400,0,0.0202063211441258,0,72.1338349999999,29794,4.115735
181,100,10,no-visualization,linear-collection,dynamic,400,1500,0.0326228387416745,0,47.45441,19175,3.018905
182,100,20,no-visualization,linear-collection,dynamic,400,1500,0.0294505511497672,0,50.23937,19907,3.205245
183,100,30,no-visualization,linear-collection,dynamic,400,1500,0.0255588111337495,0,55.50337,22534,3.3385
184,100,40,no-visualization,linear-collection,dynamic,400,1500,0.0242840482440403,0,59.922395,23571,3.736515
185,100,50,no-visualization,linear-collection,dynamic,400,1500,0.0220796096109095,0,68.498035,27513,4.19787
186,100,60,no-visualization,linear-collection,dynamic,400,1500,0.0211665776457906,0,70.7473750000001,29391,4.132815
187,100,70,no-visualization,linear-collection,dynamic,400,1500,0.0207563590688465,0,75.9388300000001,32148,4.47511
188,100,80,no-visualization,linear-collection,dynamic,400,1500,0.0204053572538845,0,80.8521350000001,32254,4.74664
189,100,90,no-visualization,linear-collection,dynamic,400,1500,0.0204537848067231,0,86.2443349999999,33950,5.146145
190,100,100,no-visualization,linear-collection,dynamic,400,0,0.0204053572538845,0,80.8521350000001,32254,4.74664
191,100,110,no-visualization,linear-collection,dynamic,400,0,0.0204053572538845,0,80.8521350000001,32254,4.74664
192,100,120,no-visualization,linear-collection,dynamic,400,0,0.0204053572538845,0,80.8521350000001,32254,4.74664
193,100,130,no-visualization,linear-collection,dynamic,400,0,0.0204053572538845,0,80.8521350000001,32254,4.74664
194,100,140,no-visualization,linear-collection,dynamic,400,0,0.0204053572538845,0,80.8521350000001,32254,4.74664
195,100,150,no-visualization,linear-collection,dynamic,400,0,0.0204053572538845,0,80.8521350000001,32254,4.74664
196,100,160,no-visualization,linear-collection,dynamic,400,0,0.0204053572538845,0,80.8521350000001,32254,4.74664
197,100,170,no-visualization,linear-collection,dynamic,400,0,0.0204053572538845,0,80.8521350000001,32254,4.74664
198,100,180,no-visualization,linear-collection,dynamic,400,0,0.0204053572538845,0,80.8521350000001,32254,4.74664
199,100,190,no-visualization,linear-collection,dynamic,400,0,0.0204053572538845,0,80.8521350000001,32254,4.74664
200,100,200,no-visualization,linear-collection,dynamic,400,0,0.0204053572538845,0,80.8521350000001,32254,4.74664
201,110,10,no-visualization,linear-collection,dynamic,400,1500,0.0334575296003232,0,51.707945,20419,3.355145
202,110,20,no-visualization,linear-collection,dynamic,400,1500,0.0292962660705454,0,55.35757,23011,3.50709
203,110,30,no-visualization,linear-collection,dynamic,400,1500,0.0261470260968449,0,62.41147,26596,3.997065
204,110,40,no-visualization,linear-collection,dynamic,400,1500,0.024737609851124,0,65.3462,26116,4.15064
205,110,50,no-visualization,linear-collection,dynamic,400,1500,0.0220695053717437,0,71.447195,29089,4.231805
206,110,60,no-visualization,linear-collection,dynamic,400,1500,0.0214308005492274,0,76.0247549999999,31183,4.56911
207,110,70,no-visualization,linear-collection,dynamic,400,1500,0.0206175167752553,0,83.381465,33349,4.904685
208,110,80,no-visualization,linear-collection,dynamic,400,1500,0.0208752968939845,0,86.4035249999999,33664,5.232765
209,110,90,no-visualization,linear-collection,dynamic,400,1500,0.0205294578718931,0,91.6609,36961,5.42970999999999
210,110,100,no-visualization,linear-collection,dynamic,400,1500,0.0209189742854533,0,96.655385,39807,5.88924
211,110,110,no-visualization,linear-collection,dynamic,400,0,0.0209189742854533,0,96.655385,39807,5.88924
212,110,120,no-visualization,linear-collection,dynamic,400,0,0.0209189742854533,0,96.655385,39807,5.88924
213,110,130,no-visualization,linear-collection,dynamic,400,0,0.0209189742854533,0,96.655385,39807,5.88924
214,110,140,no-visualization,linear-collection,dynamic,400,0,0.0209189742854533,0,96.655385,39807,5.88924
215,110,150,no-visualization,linear-collection,dynamic,400,0,0.0209189742854533,0,96.655385,39807,5.88924
216,110,160,no-visualization,linear-collection,dynamic,400,0,0.0209189742854533,0,96.655385,39807,5.88924
217,110,170,no-visualization,linear-collection,dynamic,400,0,0.0209189742854533,0,96.655385,39807,5.88924
218,110,180,no-visualization,linear-collection,dynamic,400,0,0.0209189742854533,0,96.655385,39807,5.88924
219,110,190,no-visualization,linear-collection,dynamic,400,0,0.0209189742854533,0,96.655385,39807,5.88924
220,110,200,no-visualization,linear-collection,dynamic,400,0,0.0209189742854533,0,96.655385,39807,5.88924
221,120,10,no-visualization,linear-collection,dynamic,400,1500,0.0331833099098755,0,56.058805,22036,3.70921
222,120,20,no-visualization,linear-collection,dynamic,400,1500,0.0295794000661594,0,60.120415,24729,3.93102
223,120,30,no-visualization,linear-collection,dynamic,400,1500,0.0270594301650461,0,66.053865,27125,4.363165
224,120,40,no-visualization,linear-collection,dynamic,400,1500,0.0232669602157477,0,73.430495,30669,4.429
225,120,50,no-visualization,linear-collection,dynamic,400,1500,0.0225757199089959,0,76.7244549999999,30933,4.742205
